date,cmax,cmin,PRCP,SNWD,SNOW
03/13/1938,117,6,0,0,0
03/14/1938,100,0,0,0,0
03/15/1938,22,-33,0,0,0
03/16/1938,44,-33,175,0,0
03/17/1938,39,17,175,0,0
03/18/1938,28,0,3,0,0
03/19/1938,150,22,0,0,0
03/20/1938,144,44,3,0,3
03/21/1938,189,100,0,0,0
03/22/1938,161,67,0,0,0
03/23/1938,256,56,0,0,0
03/24/1938,189,39,0,0,0
03/25/1938,89,11,0,0,0
03/26/1938,72,33,104,0,0
03/27/1938,83,6,0,0,0
03/28/1938,78,-11,0,0,0
03/29/1938,156,39,0,0,0
03/30/1938,44,39,13,0,0
03/31/1938,67,39,23,0,0
04/01/1938,200,61,23,0,0
04/02/1938,100,28,8,0,0
04/03/1938,78,17,0,0,0
04/04/1938,83,0,3,0,0
04/05/1938,61,-17,0,0,0
04/06/1938,61,-39,0,0,0
04/07/1938,44,0,0,0,0
04/08/1938,56,-11,216,25,23
04/09/1938,33,17,170,0,0
04/10/1938,56,-11,0,0,0
04/11/1938,89,-22,0,0,0
04/12/1938,206,67,0,0,0
04/13/1938,100,39,0,0,0
04/14/1938,261,72,0,0,0
04/15/1938,250,78,109,0,0
04/16/1938,106,61,0,0,0
04/17/1938,133,44,0,0,0
04/18/1938,172,89,152,0,0
04/19/1938,233,117,0,0,0
04/20/1938,272,100,0,0,0
04/21/1938,161,89,0,0,0
04/22/1938,111,67,15,0,0
04/23/1938,144,56,0,0,0
04/24/1938,122,44,0,0,0
04/25/1938,94,56,0,0,0
04/26/1938,183,44,0,0,0
04/27/1938,250,89,0,0,0
04/28/1938,317,133,0,0,0
04/29/1938,133,56,69,0,0
04/30/1938,94,50,53,0,0
05/01/1938,200,61,0,0,0
05/02/1938,222,117,0,0,0
05/03/1938,200,94,0,0,0
05/04/1938,161,67,0,0,0
05/05/1938,167,50,0,0,0
05/06/1938,156,72,5,0,0
05/07/1938,189,61,8,0,0
05/08/1938,200,94,3,25,23
05/09/1938,200,83,0,0,0
05/10/1938,183,100,25,0,0
05/11/1938,189,89,0,0,0
05/12/1938,106,56,109,0,0
05/13/1938,161,56,0,0,0
05/14/1938,189,83,91,0,0
05/15/1938,144,72,399,0,0
05/16/1938,144,78,3,0,0
05/17/1938,206,89,0,0,0
05/18/1938,133,89,0,0,0
05/19/1938,206,83,0,0,0
05/20/1938,167,111,10,0,0
05/21/1938,233,128,0,0,0
05/22/1938,167,89,66,0,0
05/23/1938,156,106,0,0,0
05/24/1938,272,133,48,0,0
05/25/1938,178,100,0,0,0
05/26/1938,156,94,74,0,0
05/27/1938,156,122,279,0,0
05/28/1938,172,106,0,0,0
05/29/1938,139,100,3,0,0
05/30/1938,133,83,0,0,0
05/31/1938,183,50,0,0,0
06/01/1938,250,89,0,0,0
06/02/1938,233,94,0,0,0
06/03/1938,228,156,0,0,0
06/04/1938,194,128,145,0,0
06/05/1938,261,128,8,0,0
06/06/1938,250,139,0,0,0
06/07/1938,289,161,0,0,0
06/08/1938,200,133,5,0,0
06/09/1938,267,144,0,0,0
06/10/1938,239,139,0,0,0
06/11/1938,211,150,94,0,0
06/12/1938,311,178,165,0,0
06/13/1938,194,139,104,0,0
06/14/1938,228,133,0,0,0
06/15/1938,194,117,0,0,0
06/16/1938,161,122,3,0,0
06/17/1938,250,128,0,0,0
06/18/1938,294,150,0,0,0
06/19/1938,278,167,33,0,0
06/20/1938,267,156,0,0,0
06/21/1938,339,189,0,0,0
06/22/1938,289,178,0,0,0
06/23/1938,311,211,0,0,0
06/24/1938,311,211,0,0,0
06/25/1938,317,206,0,0,0
06/26/1938,261,139,279,0,0
06/27/1938,139,128,439,0,0
06/28/1938,144,128,320,0,0
06/29/1938,211,122,5,0,0
06/30/1938,233,133,0,0,0
07/01/1938,217,144,53,0,0
07/02/1938,261,167,20,0,0
07/03/1938,206,133,0,0,0
07/04/1938,206,122,0,0,0
07/05/1938,289,139,3,0,0
07/06/1938,256,172,13,0,0
07/07/1938,250,150,0,0,0
07/08/1938,283,178,0,0,0
07/09/1938,306,200,0,0,0
07/10/1938,322,194,23,0,0
07/11/1938,256,167,178,0,0
07/12/1938,200,167,107,0,0
07/13/1938,261,167,0,0,0
07/14/1938,272,183,13,0,0
07/15/1938,300,211,0,0,0
07/16/1938,294,178,0,0,0
07/17/1938,317,194,0,0,0
07/18/1938,239,189,234,0,0
07/19/1938,189,172,102,0,0
07/20/1938,217,172,224,0,0
07/21/1938,239,194,592,0,0
07/22/1938,272,200,211,0,0
07/23/1938,256,206,447,0,0
07/24/1938,222,200,140,0,0
07/25/1938,278,183,0,0,0
07/26/1938,283,200,0,0,0
07/27/1938,300,200,28,0,0
07/28/1938,239,183,0,0,0
07/29/1938,294,167,18,0,0
07/30/1938,306,217,0,0,0
07/31/1938,322,194,0,0,0
08/01/1938,289,211,5,0,0
08/02/1938,322,228,3,0,0
08/03/1938,333,239,0,0,0
08/04/1938,322,233,0,0,0
08/05/1938,333,244,0,0,0
08/06/1938,283,217,38,0,0
08/07/1938,322,228,0,0,0
08/08/1938,261,178,89,0,0
08/09/1938,283,167,0,0,0
08/10/1938,250,167,0,0,0
08/11/1938,189,139,53,0,0
08/12/1938,239,156,0,0,0
08/13/1938,283,161,0,0,0
08/14/1938,311,183,0,0,0
08/15/1938,344,228,0,0,0
08/16/1938,344,211,424,0,0
08/17/1938,250,200,84,0,0
08/18/1938,261,183,25,0,0
08/19/1938,244,189,3,0,0
08/20/1938,300,172,0,0,0
08/21/1938,300,194,0,0,0
08/22/1938,289,167,0,0,0
08/23/1938,300,189,0,0,0
08/24/1938,228,178,33,0,0
08/25/1938,250,161,0,0,0
08/26/1938,244,156,0,0,0
08/27/1938,283,161,81,0,0
08/28/1938,222,150,0,0,0
08/29/1938,228,133,0,0,0
08/30/1938,239,144,3,0,0
08/31/1938,256,156,0,0,0
09/01/1938,278,156,3,0,0
09/02/1938,183,133,0,0,0
09/03/1938,233,122,0,0,0
09/04/1938,272,161,0,0,0
09/05/1938,222,128,0,0,0
09/06/1938,206,100,0,0,0
09/07/1938,206,117,48,0,0
09/08/1938,189,106,0,0,0
09/09/1938,167,72,0,0,0
09/10/1938,183,83,0,0,0
09/11/1938,228,106,0,0,0
09/12/1938,217,117,69,0,0
09/13/1938,261,161,20,0,0
09/14/1938,211,144,0,0,0
09/15/1938,239,150,91,0,0
09/16/1938,222,117,0,0,0
09/17/1938,156,117,142,0,0
09/18/1938,144,133,302,0,0
09/19/1938,183,139,170,0,0
09/20/1938,256,167,381,0,0
09/21/1938,239,156,25,0,0
09/22/1938,211,122,0,0,0
09/23/1938,183,133,0,0,0
09/24/1938,272,128,0,0,0
09/25/1938,194,89,0,0,0
09/26/1938,233,83,0,0,0
09/27/1938,228,128,48,0,0
09/28/1938,217,117,0,0,0
09/29/1938,222,117,0,0,0
09/30/1938,122,94,79,0,0
10/01/1938,167,89,3,0,0
10/02/1938,139,61,0,0,0
10/03/1938,139,67,0,0,0
10/04/1938,161,78,0,0,0
10/05/1938,222,78,0,0,0
10/06/1938,128,78,0,0,0
10/07/1938,111,33,0,0,0
10/08/1938,156,39,0,0,0
10/09/1938,172,83,0,0,0
10/10/1938,178,78,0,0,0
10/11/1938,256,94,0,0,0
10/12/1938,283,133,0,0,0
10/13/1938,261,139,0,0,0
10/14/1938,167,139,15,0,0
10/15/1938,183,111,0,0,0
10/16/1938,106,111,0,0,0
10/17/1938,306,139,0,0,0
10/18/1938,161,100,0,0,0
10/19/1938,222,117,0,0,0
10/20/1938,228,128,13,0,0
10/21/1938,156,94,10,0,0
10/22/1938,144,67,0,0,0
10/23/1938,178,100,0,0,0
10/24/1938,178,117,279,0,0
10/25/1938,128,72,0,0,0
10/26/1938,183,61,0,0,0
10/27/1938,178,111,30,0,0
10/28/1938,133,111,99,0,0
10/29/1938,139,106,3,0,0
10/30/1938,111,78,5,0,0
10/31/1938,78,44,5,0,0
11/01/1938,150,17,0,0,0
11/02/1938,156,72,0,0,0
11/03/1938,128,89,0,0,0
11/04/1938,206,83,0,0,0
11/05/1938,222,106,0,0,0
11/06/1938,228,167,0,0,0
11/07/1938,250,161,0,0,0
11/08/1938,233,144,13,0,0
11/09/1938,178,61,38,0,0
11/10/1938,156,44,0,0,0
11/11/1938,133,50,0,0,0
11/12/1938,183,89,0,0,0
11/13/1938,161,100,25,0,0
11/14/1938,144,22,0,0,0
11/15/1938,67,6,0,0,0
11/16/1938,56,0,0,0,0
11/17/1938,122,33,33,0,0
11/18/1938,183,33,0,0,0
11/19/1938,189,50,315,0,0
11/20/1938,72,33,8,0,0
11/21/1938,100,28,0,0,0
11/22/1938,156,50,0,0,0
11/23/1938,122,11,25,0,0
11/24/1938,11,-44,69,25,8
11/25/1938,-39,-106,69,127,119
11/26/1938,-6,-111,0,102,0
11/27/1938,-17,-50,132,203,13
11/28/1938,28,-61,0,152,0
11/29/1938,56,-39,0,127,0
11/30/1938,89,33,0,76,0
12/01/1938,61,-83,0,51,0
12/02/1938,-33,-106,0,51,0
12/03/1938,50,-83,0,0,0
12/04/1938,139,50,15,0,0
12/05/1938,111,0,122,0,0
12/06/1938,139,56,213,0,0
12/07/1938,94,50,0,0,0
12/08/1938,106,28,25,0,0
12/09/1938,83,61,46,0,0
12/10/1938,100,56,152,0,0
12/11/1938,72,39,3,0,0
12/12/1938,67,17,0,0,0
12/13/1938,44,-6,0,0,0
12/14/1938,67,-17,0,0,0
12/15/1938,-11,-61,0,0,0
12/16/1938,17,-83,0,0,0
12/17/1938,61,0,0,0,0
12/18/1938,39,11,5,0,0
12/19/1938,22,0,18,0,0
12/20/1938,17,-17,0,0,0
12/21/1938,0,-33,0,0,0
12/22/1938,-6,-61,0,0,0
12/23/1938,-22,-72,0,0,0
12/24/1938,17,-22,15,0,23
12/25/1938,44,-22,0,0,0
12/26/1938,6,-56,0,0,0
12/27/1938,117,-17,81,0,10
12/28/1938,-17,-83,0,0,0
12/29/1938,0,-100,0,0,0
12/30/1938,11,-78,5,0,3
12/31/1938,-11,-78,10,0,13
01/01/1939,11,-17,3,0,13
01/02/1939,100,-17,3,0,8
01/03/1939,-6,-89,20,0,18
01/04/1939,-33,-78,0,25,0
01/05/1939,28,-83,0,0,0
01/06/1939,78,22,180,0,0
01/07/1939,72,17,0,0,0
01/08/1939,78,0,0,0,0
01/09/1939,67,-6,0,0,0
01/10/1939,128,39,0,0,0
01/11/1939,89,17,0,0,0
01/12/1939,17,-50,0,0,0
01/13/1939,-28,-67,0,0,0
01/14/1939,-22,-67,3,25,15
01/15/1939,11,-89,0,0,0
01/16/1939,6,-56,0,0,0
01/17/1939,22,-50,0,0,0
01/18/1939,-33,-100,5,0,8
01/19/1939,-22,-89,3,0,3
01/20/1939,-11,-72,0,0,0
01/21/1939,-11,-83,0,0,0
01/22/1939,61,-106,48,0,10
01/23/1939,-61,-156,0,0,0
01/24/1939,33,-72,8,0,3
01/25/1939,22,-139,13,25,25
01/26/1939,-83,-150,0,0,0
01/27/1939,-50,-156,0,0,0
01/28/1939,11,-89,0,0,0
01/29/1939,72,6,0,0,0
01/30/1939,28,-61,257,102,81
01/31/1939,-50,-100,13,25,8
02/01/1939,-11,-111,0,102,0
02/02/1939,0,-83,3,102,0
02/03/1939,33,-33,119,76,3
02/04/1939,11,-56,13,51,5
02/05/1939,0,-83,0,0,0
02/06/1939,6,-44,0,25,0
02/07/1939,0,-17,56,127,99
02/08/1939,28,-39,0,102,0
02/09/1939,72,-56,0,76,0
02/10/1939,28,-61,58,51,0
02/11/1939,50,-6,56,25,0
02/12/1939,11,-83,0,25,0
02/13/1939,89,11,0,25,0
02/14/1939,22,-39,0,0,0
02/15/1939,161,-11,163,0,0
02/16/1939,11,-122,10,0,0
02/17/1939,11,-128,0,0,0
02/18/1939,94,11,0,0,0
02/19/1939,78,22,33,0,0
02/20/1939,189,6,0,0,0
02/21/1939,72,-6,15,0,0
02/22/1939,22,-83,64,25,13
02/23/1939,-22,-100,0,0,0
02/24/1939,50,-67,0,0,0
02/25/1939,22,-56,0,0,0
02/26/1939,111,-11,188,0,0
02/27/1939,106,17,0,0,0
02/28/1939,100,6,185,0,0
03/01/1939,122,11,20,0,0
03/02/1939,11,-44,0,0,0
03/03/1939,67,-50,0,0,0
03/04/1939,89,6,5,0,0
03/05/1939,78,44,5,0,0
03/06/1939,144,33,79,0,0
03/07/1939,33,-61,0,0,0
03/08/1939,0,-106,0,0,0
03/09/1939,-6,-67,99,127,114
03/10/1939,6,-111,5,102,10
03/11/1939,-22,-128,30,102,8
03/12/1939,6,-39,366,203,135
03/13/1939,0,-39,145,356,147
03/14/1939,33,-50,0,279,0
03/15/1939,33,-50,89,178,0
03/16/1939,72,-28,221,51,0
03/17/1939,39,-44,0,51,0
03/18/1939,22,-50,0,51,0
03/19/1939,-6,-83,0,25,0
03/20/1939,44,-44,0,25,0
03/21/1939,22,-39,0,25,0
03/22/1939,17,-67,0,25,0
03/23/1939,50,-61,0,25,0
03/24/1939,144,17,0,0,0
03/25/1939,61,22,0,0,0
03/26/1939,44,22,25,0,0
03/27/1939,100,33,13,0,0
03/28/1939,39,-22,102,0,51
03/29/1939,50,-39,0,0,0
03/30/1939,50,-11,124,0,0
03/31/1939,-89,22,0,0,0
04/01/1939,117,33,0,0,0
04/02/1939,72,22,142,0,0
04/03/1939,67,6,0,0,0
04/04/1939,56,-6,0,0,0
04/05/1939,-6,-6,0,0,0
04/06/1939,106,11,246,0,0
04/07/1939,94,11,18,0,0
04/08/1939,33,0,0,0,0
04/09/1939,61,11,23,0,0
04/10/1939,39,0,5,0,0
04/11/1939,111,28,127,0,0
04/12/1939,83,-6,43,0,0
04/13/1939,89,-33,0,0,5
04/14/1939,128,28,0,0,0
04/15/1939,122,28,20,0,0
04/16/1939,72,11,0,0,0
04/17/1939,72,-6,30,0,0
04/18/1939,72,22,287,0,0
04/19/1939,144,44,168,0,0
04/20/1939,161,83,0,0,0
04/21/1939,150,78,0,0,0
04/22/1939,206,72,3,0,0
04/23/1939,161,78,0,0,0
04/24/1939,139,56,3,0,0
04/25/1939,128,50,0,0,0
04/26/1939,72,56,38,0,0
04/27/1939,78,50,0,0,0
04/28/1939,83,39,0,0,0
04/29/1939,106,17,0,0,0
04/30/1939,150,39,0,0,0
05/01/1939,128,39,0,0,0
05/02/1939,117,44,0,0,0
05/03/1939,100,44,0,0,0
05/04/1939,106,56,5,0,0
05/05/1939,217,56,0,0,0
05/06/1939,167,50,0,0,0
05/07/1939,200,83,0,0,0
05/08/1939,183,83,0,0,0
05/09/1939,172,144,0,0,0
05/10/1939,244,144,0,0,0
05/11/1939,244,150,0,0,0
05/12/1939,183,83,0,0,0
05/13/1939,106,56,0,0,0
05/14/1939,150,39,0,0,0
05/15/1939,117,56,0,0,0
05/16/1939,111,39,0,0,0
05/17/1939,128,61,0,0,0
05/18/1939,172,89,0,0,0
05/19/1939,244,83,0,0,0
05/20/1939,189,106,0,0,0
05/21/1939,156,106,3,0,0
05/22/1939,106,89,140,0,0
05/23/1939,106,83,48,0,0
05/24/1939,144,83,0,0,0
05/25/1939,244,100,0,0,0
05/26/1939,178,106,0,0,0
05/27/1939,256,100,0,0,0
05/28/1939,322,183,109,0,0
05/29/1939,300,122,23,0,0
05/30/1939,289,122,0,0,0
05/31/1939,278,150,0,0,0
06/01/1939,189,144,0,0,0
06/02/1939,183,111,0,0,0
06/03/1939,211,117,0,0,0
06/04/1939,228,111,74,0,0
06/05/1939,272,144,0,0,0
06/06/1939,211,133,0,0,0
06/07/1939,189,117,0,0,0
06/08/1939,256,144,0,0,0
06/09/1939,194,133,61,0,0
06/10/1939,233,156,8,0,0
06/11/1939,300,161,41,0,0
06/12/1939,294,194,0,0,0
06/13/1939,261,178,0,0,0
06/14/1939,250,167,178,0,0
06/15/1939,250,144,0,0,0
06/16/1939,261,172,13,0,0
06/17/1939,189,122,119,0,0
06/18/1939,178,111,0,0,0
06/19/1939,222,117,0,0,0
06/20/1939,244,161,0,0,0
06/21/1939,311,206,0,0,0
06/22/1939,228,161,0,0,0
06/23/1939,194,156,74,0,0
06/24/1939,194,122,0,0,0
06/25/1939,167,122,48,0,0
06/26/1939,167,128,0,0,0
06/27/1939,228,122,0,0,0
06/28/1939,250,150,0,0,0
06/29/1939,278,167,0,0,0
06/30/1939,222,189,71,0,0
07/01/1939,294,194,0,0,0
07/02/1939,250,156,0,0,0
07/03/1939,283,133,0,0,0
07/04/1939,328,178,0,0,0
07/05/1939,328,189,0,0,0
07/06/1939,300,200,0,0,0
07/07/1939,333,222,0,0,0
07/08/1939,339,228,0,0,0
07/09/1939,317,211,0,0,0
07/10/1939,328,206,0,0,0
07/11/1939,239,172,0,0,0
07/12/1939,261,156,53,0,0
07/13/1939,256,144,0,0,0
07/14/1939,289,178,94,0,0
07/15/1939,267,183,0,0,0
07/16/1939,233,144,0,0,0
07/17/1939,233,150,0,0,0
07/18/1939,261,156,0,0,0
07/19/1939,228,161,0,0,0
07/20/1939,239,144,0,0,0
07/21/1939,217,150,0,0,0
07/22/1939,228,144,0,0,0
07/23/1939,250,144,0,0,0
07/24/1939,267,144,0,0,0
07/25/1939,272,194,0,0,0
07/26/1939,272,183,0,0,0
07/27/1939,267,206,0,0,0
07/28/1939,272,194,0,0,0
07/29/1939,228,189,0,0,0
07/30/1939,250,189,23,0,0
07/31/1939,306,194,20,0,0
08/01/1939,317,217,0,0,0
08/02/1939,239,183,0,0,0
08/03/1939,283,189,3,0,0
08/04/1939,289,194,140,0,0
08/05/1939,294,189,0,0,0
08/06/1939,283,178,0,0,0
08/07/1939,272,194,0,0,0
08/08/1939,317,200,0,0,0
08/09/1939,300,211,0,0,0
08/10/1939,306,222,0,0,0
08/11/1939,283,200,0,0,0
08/12/1939,300,200,0,0,0
08/13/1939,306,200,5,0,0
08/14/1939,311,211,0,0,0
08/15/1939,289,189,0,0,0
08/16/1939,328,194,0,0,0
08/17/1939,267,183,25,0,0
08/18/1939,222,183,0,0,0
08/19/1939,267,178,0,0,0
08/20/1939,239,172,142,0,0
08/21/1939,294,211,0,0,0
08/22/1939,333,200,0,0,0
08/23/1939,294,183,0,0,0
08/24/1939,278,178,0,0,0
08/25/1939,250,194,89,0,0
08/26/1939,267,194,0,0,0
08/27/1939,244,178,0,0,0
08/28/1939,244,167,0,0,0
08/29/1939,222,167,28,0,0
08/30/1939,200,167,89,0,0
08/31/1939,189,156,23,0,0
09/01/1939,217,139,0,0,0
09/02/1939,300,178,0,0,0
09/03/1939,278,189,0,0,0
09/04/1939,256,183,0,0,0
09/05/1939,250,144,18,0,0
09/06/1939,222,122,0,0,0
09/07/1939,250,122,0,0,0
09/08/1939,189,144,46,0,0
09/09/1939,222,128,0,0,0
09/10/1939,206,156,38,0,0
09/11/1939,211,133,0,0,0
09/12/1939,222,122,0,0,0
09/13/1939,206,117,0,0,0
09/14/1939,261,144,0,0,0
09/15/1939,322,178,0,0,0
09/16/1939,356,211,0,0,0
09/17/1939,272,117,0,0,0
09/18/1939,167,78,0,0,0
09/19/1939,217,94,0,0,0
09/20/1939,228,117,0,0,0
09/21/1939,183,117,25,0,0
09/22/1939,228,83,0,0,0
09/23/1939,261,144,0,0,0
09/24/1939,194,144,0,0,0
09/25/1939,233,144,0,0,0
09/26/1939,222,78,46,0,0
09/27/1939,133,72,64,0,0
09/28/1939,172,100,20,0,0
09/29/1939,156,94,0,0,0
09/30/1939,272,133,0,0,0
10/01/1939,222,117,102,0,0
10/02/1939,133,94,13,0,0
10/03/1939,122,100,119,0,0
10/04/1939,167,94,10,0,0
10/05/1939,267,111,0,0,0
10/06/1939,233,144,0,0,0
10/07/1939,228,144,0,0,0
10/08/1939,206,111,0,0,0
10/09/1939,261,156,3,0,0
10/10/1939,306,139,0,0,0
10/11/1939,244,117,0,0,0
10/12/1939,139,100,0,0,0
10/13/1939,183,94,0,0,0
10/14/1939,194,56,0,0,0
10/15/1939,106,28,0,0,0
10/16/1939,183,28,0,0,0
10/17/1939,156,22,0,0,0
10/18/1939,83,-6,0,0,0
10/19/1939,189,44,0,0,0
10/20/1939,233,122,0,0,0
10/21/1939,194,83,0,0,0
10/22/1939,189,89,41,0,0
10/23/1939,111,28,0,0,0
10/24/1939,72,-6,0,0,0
10/25/1939,150,0,10,0,0
10/26/1939,122,61,38,0,0
10/27/1939,183,61,13,0,0
10/28/1939,194,44,13,0,0
10/29/1939,89,11,0,0,0
10/30/1939,100,22,206,0,0
10/31/1939,89,61,645,0,0
11/01/1939,117,61,0,0,0
11/02/1939,139,39,0,0,0
11/03/1939,83,22,0,0,0
11/04/1939,94,-6,0,0,0
11/05/1939,117,22,257,0,0
11/06/1939,111,39,0,0,0
11/07/1939,111,44,0,0,0
11/08/1939,144,67,0,0,0
11/09/1939,67,-11,0,0,0
11/10/1939,128,-17,0,0,0
11/11/1939,139,33,0,0,0
11/12/1939,78,22,0,0,0
11/13/1939,50,-33,0,0,0
11/14/1939,28,-61,0,0,0
11/15/1939,78,-28,0,0,0
11/16/1939,161,22,0,0,0
11/17/1939,122,22,0,0,0
11/18/1939,150,11,0,0,0
11/19/1939,78,-11,0,0,0
11/20/1939,28,-28,0,0,0
11/21/1939,44,-28,0,0,0
11/22/1939,50,0,33,25,25
11/23/1939,56,0,0,0,5842
11/24/1939,22,-22,0,0,0
11/25/1939,22,-28,0,0,0
11/26/1939,89,-28,0,0,0
11/27/1939,106,17,0,0,0
11/28/1939,100,17,0,0,0
11/29/1939,100,11,0,0,0
11/30/1939,133,22,0,0,0
12/01/1939,139,22,0,0,0
12/02/1939,133,56,175,0,0
12/03/1939,139,67,86,0,0
12/04/1939,89,11,0,0,0
12/05/1939,39,0,0,0,0
12/06/1939,67,11,0,0,0
12/07/1939,89,6,0,0,0
12/08/1939,89,-44,0,0,0
12/09/1939,50,-50,0,0,0
12/10/1939,106,33,61,0,0
12/11/1939,39,-39,33,25,15
12/12/1939,11,-78,0,0,0
12/13/1939,78,-39,18,0,0
12/14/1939,33,-72,0,0,0
12/15/1939,17,-89,0,0,0
12/16/1939,67,-17,0,0,0
12/17/1939,78,28,0,0,0
12/18/1939,83,17,0,0,0
12/19/1939,50,6,0,0,0
12/20/1939,139,33,244,0,0
12/21/1939,61,0,0,0,0
12/22/1939,6,-44,0,0,0
12/23/1939,0,-78,0,0,0
12/24/1939,-22,-83,0,0,0
12/25/1939,-11,-67,0,0,0
12/26/1939,-50,-122,0,0,0
12/27/1939,-83,-144,0,0,0
12/28/1939,0,-122,0,0,0
12/29/1939,17,-56,0,0,0
12/30/1939,0,-39,119,152,147
12/31/1939,11,-78,3,102,3
01/01/1940,-39,-100,0,76,0
01/02/1940,-39,-89,0,76,0
01/03/1940,11,-78,0,76,0
01/04/1940,-11,-72,0,51,0
01/05/1940,-11,-89,3,51,0
01/06/1940,-39,-106,3,51,5
01/07/1940,-22,-128,0,25,0
01/08/1940,-39,-83,8,25,8
01/09/1940,-22,-78,0,25,0
01/10/1940,11,-94,0,25,0
01/11/1940,6,-83,0,0,0
01/12/1940,17,-17,53,25,43
01/13/1940,28,11,0,25,0
01/14/1940,28,11,86,0,0
01/15/1940,111,11,246,0,0
01/16/1940,11,-111,0,0,0
01/17/1940,-78,-128,0,0,0
01/18/1940,-56,-122,0,0,0
01/19/1940,-56,-122,18,51,51
01/20/1940,-56,-133,0,25,0
01/21/1940,-17,-106,0,25,0
01/22/1940,0,-94,0,0,0
01/23/1940,-22,-122,0,0,0
01/24/1940,-22,-78,3,0,3
01/25/1940,-22,-78,5,25,8
01/26/1940,-33,-94,0,25,0
01/27/1940,-39,-117,0,0,0
01/28/1940,-33,-106,0,0,0
01/29/1940,6,-106,0,0,0
01/30/1940,-6,-89,0,0,0
01/31/1940,17,-100,0,0,0
02/01/1940,28,-67,0,0,0
02/02/1940,-11,-67,3,0,3
02/03/1940,-17,-89,0,0,0
02/04/1940,11,-83,0,0,0
02/05/1940,28,-50,0,0,0
02/06/1940,39,-39,38,25,15
02/07/1940,61,6,0,229,0
02/08/1940,56,-6,0,0,0
02/09/1940,28,-22,0,0,0
02/10/1940,28,-28,137,0,33
02/11/1940,72,11,79,0,0
02/12/1940,83,0,0,0,0
02/13/1940,28,-22,0,0,0
02/14/1940,0,-50,343,76,76
02/15/1940,17,-56,112,330,279
02/16/1940,11,-67,0,305,0
02/17/1940,61,-61,0,229,0
02/18/1940,56,-39,0,203,0
02/19/1940,22,0,295,203,51
02/20/1940,11,0,163,279,107
02/21/1940,22,-56,25,229,20
02/22/1940,-22,-78,0,203,0
02/23/1940,22,-67,0,203,0
02/24/1940,6,-61,0,178,0
02/25/1940,61,-78,3,178,0
02/26/1940,-33,-111,0,152,0
02/27/1940,-28,-122,0,152,0
02/28/1940,-22,-56,8,152,20
02/29/1940,28,-67,0,152,0
03/01/1940,6,-44,0,127,0
03/02/1940,11,-94,0,102,0
03/03/1940,61,-17,0,102,0
03/04/1940,17,0,307,76,0
03/05/1940,33,0,137,76,0
03/06/1940,61,11,15,51,0
03/07/1940,44,11,0,51,0
03/08/1940,44,-17,0,51,0
03/09/1940,72,-22,0,25,0
03/10/1940,17,-67,0,25,0
03/11/1940,-6,-83,0,25,0
03/12/1940,-6,-100,0,25,0
03/13/1940,50,-83,0,25,0
03/14/1940,56,-22,0,25,0
03/15/1940,67,-11,254,25,0
03/16/1940,22,-28,0,0,0
03/17/1940,44,-28,0,0,0
03/18/1940,28,-39,0,0,0
03/19/1940,39,0,71,0,0
03/20/1940,78,0,25,0,0
03/21/1940,50,-11,0,0,0
03/22/1940,22,-44,18,0,8
03/23/1940,-39,-89,0,0,0
03/24/1940,-17,-100,0,0,0
03/25/1940,-6,-78,0,0,0
03/26/1940,61,-39,0,0,0
03/27/1940,22,-28,0,0,0
03/28/1940,50,0,5,0,0
03/29/1940,100,17,5,0,0
03/30/1940,156,50,122,0,0
03/31/1940,156,50,13,0,0
04/01/1940,111,33,0,0,0
04/02/1940,83,11,0,0,0
04/03/1940,61,6,0,0,0
04/04/1940,44,17,104,0,0
04/05/1940,100,11,5,0,0
04/06/1940,117,6,0,0,0
04/07/1940,122,22,0,0,0
04/08/1940,78,39,112,0,0
04/09/1940,150,67,41,0,0
04/10/1940,133,44,0,0,0
04/11/1940,144,11,0,0,0
04/12/1940,128,61,127,0,0
04/13/1940,111,-22,185,0,0
04/14/1940,56,-33,0,0,0
04/15/1940,111,-11,0,0,0
04/16/1940,83,44,0,0,0
04/17/1940,56,22,3,0,0
04/18/1940,44,28,91,0,0
04/19/1940,172,44,0,0,0
04/20/1940,83,22,208,0,0
04/21/1940,39,11,213,0,0
04/22/1940,39,0,64,0,38
04/23/1940,89,33,0,0,0
04/24/1940,83,28,0,0,0
04/25/1940,128,44,5,0,0
04/26/1940,100,33,5,0,0
04/27/1940,100,22,0,0,0
04/28/1940,133,50,0,0,0
04/29/1940,167,39,0,0,0
04/30/1940,239,67,0,0,0
05/01/1940,228,100,0,0,0
05/02/1940,161,128,25,0,0
05/03/1940,217,111,25,0,0
05/04/1940,144,72,81,0,0
05/05/1940,150,83,5,0,0
05/06/1940,228,83,0,0,0
05/07/1940,239,111,0,0,0
05/08/1940,217,100,0,0,0
05/09/1940,150,83,0,0,0
05/10/1940,167,72,0,0,0
05/11/1940,194,67,0,0,0
05/12/1940,150,61,0,0,0
05/13/1940,194,61,0,0,0
05/14/1940,200,122,0,0,0
05/15/1940,161,111,0,0,0
05/16/1940,228,111,0,0,0
05/17/1940,172,133,23,0,0
05/18/1940,178,94,0,0,0
05/19/1940,239,106,0,0,0
05/20/1940,239,100,0,0,0
05/21/1940,139,89,25,0,0
05/22/1940,122,89,43,0,0
05/23/1940,100,83,69,0,0
05/24/1940,94,78,30,0,0
05/25/1940,100,78,38,0,0
